Accession,Year,Subtype,Host,cluster_name,antigenic_distance,drift_binary_label
ABI92412,2005,H3N2,Human,FU02,10,1
AFG99413,1989,H3N2,Human,SI87,5,0
ABI92423,2005,H3N2,Human,FU02,10,1
ABI21134,2004,H3N2,Human,FU02,10,1
ABG48093,2002,H3N2,Human,SY97,9,1
ABG48269,2004,H3N2,Human,FU02,10,1
ABJ09162,2004,H3N2,Human,FU02,10,1
ABI21178,2004,H3N2,Human,FU02,10,1
ABG48170,2002,H3N2,Human,SY97,9,1
ABI30788,2005,H3N2,Human,FU02,10,1
ABF47902,2000,H3N2,Human,SY97,9,1
AIU46031,1993,H3N2,Human,BE92,7,0
AIE10151,2014,H3N2,Human,VI11,12,1
AGL06320,2012,H3N2,Human,VI11,12,1
APB91093,2015,H3N2,Human,SW13,13,1
ARJ34448,2017,H3N2,Human,SW13,13,1
AEW31145,2011,H3N2,Human,PE09,11,1
ALH32061,2014,H3N2,Human,VI11,12,1
APH10299,2016,H3N2,Human,SW13,13,1
QJT42663,2020,H3N2,Human,HK14,14,1
AXA18475,2018,H3N2,Human,HK14,14,1
AQI13097,2016,H3N2,Human,SW13,13,1
ASK81447,2017,H3N2,Human,SW13,13,1
AQS21259,2016,H3N2,Human,SW13,13,1
QDX14611,2019,H3N2,Human,HK14,14,1
ASV64177,2017,H3N2,Human,SW13,13,1
AZF87051,2018,H3N2,Human,HK14,14,1
AMB69577,2015,H3N2,Human,SW13,13,1
QDE08081,2019,H3N2,Human,HK14,14,1
AMB70328,2015,H3N2,Human,SW13,13,1
AXB52403,2018,H3N2,Human,HK14,14,1
AXB52419,2018,H3N2,Human,HK14,14,1
QDE08112,2019,H3N2,Human,HK14,14,1
QEN98120,2019,H3N2,Human,HK14,14,1
QED95653,2019,H3N2,Human,HK14,14,1
ABI92500,2000,H3N2,Human,SY97,9,1
ABJ09239,2000,H3N2,Human,SY97,9,1
ABI92511,2001,H3N2,Human,SY97,9,1
ABI92522,2001,H3N2,Human,SY97,9,1
ABG88795,2001,H3N2,Human,SY97,9,1
ABG88806,2002,H3N2,Human,SY97,9,1
ABI92555,2002,H3N2,Human,SY97,9,1
ABI92577,2002,H3N2,Human,SY97,9,1
ABI92599,2002,H3N2,Human,SY97,9,1
ABN51154,2002,H3N2,Human,SY97,9,1
ABI92621,2002,H3N2,Human,SY97,9,1
ABI92643,2003,H3N2,Human,FU02,10,1
ABI92665,2003,H3N2,Human,FU02,10,1
ABI92720,2003,H3N2,Human,FU02,10,1
ABI92731,2003,H3N2,Human,FU02,10,1
ABI92742,2003,H3N2,Human,FU02,10,1
ABI92753,2003,H3N2,Human,FU02,10,1
ABI92764,2003,H3N2,Human,FU02,10,1
ABL67165,2003,H3N2,Human,FU02,10,1
ABI92797,2004,H3N2,Human,FU02,10,1
ABI92863,2004,H3N2,Human,FU02,10,1
ABI92896,2004,H3N2,Human,FU02,10,1
ABI92940,2005,H3N2,Human,FU02,10,1
ABI92951,2005,H3N2,Human,FU02,10,1
ABM22015,2005,H3N2,Human,FU02,10,1
ABI92962,2005,H3N2,Human,FU02,10,1
ABJ53460,2005,H3N2,Human,FU02,10,1
ABK40722,2000,H3N2,Human,SY97,9,1
ABI92995,2005,H3N2,Human,FU02,10,1
ABK39984,2005,H3N2,Human,FU02,10,1
AJK03532,2009,H3N2,Human,PE09,11,1
ABC42640,2004,H3N2,Human,FU02,10,1
AQS96836,2017,H3N2,Human,SW13,13,1
ABW23259,2007,H3N2,Human,FU02,10,1
ACA33745,2007,H3N2,Human,FU02,10,1
ABW23260,2007,H3N2,Human,FU02,10,1
APY25969,2017,H3N2,Human,SW13,13,1
QIJ27175,2020,H3N2,Human,HK14,14,1
AXF93314,2018,H3N2,Human,HK14,14,1
QIJ27199,2020,H3N2,Human,HK14,14,1
ACD47224,2008,H3N2,Human,FU02,10,1
AGZ61537,2013,H3N2,Human,VI11,12,1
ARH14683,2017,H3N2,Human,SW13,13,1
AIE09863,2014,H3N2,Human,VI11,12,1
ACD47217,2008,H3N2,Human,FU02,10,1
AGL06274,2012,H3N2,Human,VI11,12,1
AQS96997,2017,H3N2,Human,SW13,13,1
QCW16413,2019,H3N2,Human,HK14,14,1
AGL06554,2012,H3N2,Human,VI11,12,1
AGZ60999,2013,H3N2,Human,VI11,12,1
ALH34845,2015,H3N2,Human,SW13,13,1
AYN08270,2018,H3N2,Human,HK14,14,1
AIU46500,2014,H3N2,Human,VI11,12,1
ARH14767,2017,H3N2,Human,SW13,13,1
AGL06682,2012,H3N2,Human,VI11,12,1
QCW16432,2019,H3N2,Human,HK14,14,1
QCW16456,2019,H3N2,Human,HK14,14,1
AGK74683,2010,H3N2,Human,PE09,11,1
AIE09588,2013,H3N2,Human,VI11,12,1
ALH34839,2015,H3N2,Human,SW13,13,1
AGF68714,2009,H3N2,Human,PE09,11,1
AGF68670,2009,H3N2,Human,PE09,11,1
AGK73932,2010,H3N2,Human,PE09,11,1
ACM51227,2008,H3N2,Human,FU02,10,1
AGK74333,2011,H3N2,Human,PE09,11,1
ASW32366,2017,H3N2,Human,SW13,13,1
ALH35282,2015,H3N2,Human,SW13,13,1
AKC43586,2014,H3N2,Human,VI11,12,1
ALH34736,2015,H3N2,Human,SW13,13,1
ACT34407,2008,H3N2,Human,FU02,10,1
ALH27111,2014,H3N2,Human,VI11,12,1
ARH15474,2017,H3N2,Human,SW13,13,1
ARH15486,2017,H3N2,Human,SW13,13,1
ARO41323,2017,H3N2,Human,SW13,13,1
ARO41347,2017,H3N2,Human,SW13,13,1
QIQ47245,2020,H3N2,Human,HK14,14,1
AGK74034,2010,H3N2,Human,PE09,11,1
ASB16763,2017,H3N2,Human,SW13,13,1
ASV64165,2017,H3N2,Human,SW13,13,1
ASW33135,2017,H3N2,Human,SW13,13,1
ACA33758,2007,H3N2,Human,FU02,10,1
ANN00371,2016,H3N2,Human,SW13,13,1
ATI22625,2017,H3N2,Human,SW13,13,1
ATI23089,2017,H3N2,Human,SW13,13,1
ATU89605,2017,H3N2,Human,SW13,13,1
ATZ78656,2017,H3N2,Human,SW13,13,1
AUH30703,2017,H3N2,Human,SW13,13,1
ACB11766,2007,H3N2,Human,FU02,10,1
AUM85515,2017,H3N2,Human,SW13,13,1
ARO41544,2017,H3N2,Human,SW13,13,1
ARJ35288,2017,H3N2,Human,SW13,13,1
QDX14690,2019,H3N2,Human,HK14,14,1
ARO44015,2017,H3N2,Human,SW13,13,1
QDE08148,2019,H3N2,Human,HK14,14,1
QDE08172,2019,H3N2,Human,HK14,14,1
QDQ46266,2019,H3N2,Human,HK14,14,1
QJP03030,2020,H3N2,Human,HK14,14,1
ALH28677,2014,H3N2,Human,VI11,12,1
ABU50578,2006,H3N2,Human,FU02,10,1
ARQ87333,2017,H3N2,Human,SW13,13,1
ALH30096,2014,H3N2,Human,VI11,12,1
ASB16476,2017,H3N2,Human,SW13,13,1
ALG00453,2013,H3N2,Human,VI11,12,1
QBL90223,2018,H3N2,Human,HK14,14,1
QJT42680,2020,H3N2,Human,HK14,14,1
ALG00485,2013,H3N2,Human,VI11,12,1
ALH30798,2014,H3N2,Human,VI11,12,1
QEN98190,2019,H3N2,Human,HK14,14,1
QEN98223,2019,H3N2,Human,HK14,14,1
QFQ51496,2019,H3N2,Human,HK14,14,1
AGF68775,2009,H3N2,Human,PE09,11,1
ALG00492,2012,H3N2,Human,VI11,12,1
QGQ58766,2019,H3N2,Human,HK14,14,1
QGQ59344,2019,H3N2,Human,HK14,14,1
ACF54576,2005,H3N2,Human,FU02,10,1
ABW80978,2005,H3N2,Human,FU02,10,1
AFH00648,2005,H3N2,Human,FU02,10,1
AOT89663,2016,H3N2,Human,SW13,13,1
AMB68274,2015,H3N2,Human,SW13,13,1
AZF87471,2018,H3N2,Human,HK14,14,1
AXB52443,2018,H3N2,Human,HK14,14,1
AQS18679,2016,H3N2,Human,SW13,13,1
ASK80950,2016,H3N2,Human,SW13,13,1
AZJ51191,2018,H3N2,Human,HK14,14,1
AKJ80261,2012,H3N2,Human,VI11,12,1
AKJ80263,2012,H3N2,Human,VI11,12,1
AKJ80265,2012,H3N2,Human,VI11,12,1
AKJ80271,2013,H3N2,Human,VI11,12,1
AKJ80272,2013,H3N2,Human,VI11,12,1
AKJ80274,2013,H3N2,Human,VI11,12,1
AKJ80275,2013,H3N2,Human,VI11,12,1
AKJ80276,2013,H3N2,Human,VI11,12,1
AKJ80277,2013,H3N2,Human,VI11,12,1
AKJ80281,2013,H3N2,Human,VI11,12,1
AKJ80282,2013,H3N2,Human,VI11,12,1
AKJ80283,2013,H3N2,Human,VI11,12,1
AKJ80284,2013,H3N2,Human,VI11,12,1
AKJ80285,2013,H3N2,Human,VI11,12,1
AKJ80287,2013,H3N2,Human,VI11,12,1
AKJ80288,2013,H3N2,Human,VI11,12,1
AKJ80292,2013,H3N2,Human,VI11,12,1
AKJ80295,2013,H3N2,Human,VI11,12,1
AKJ80306,2013,H3N2,Human,VI11,12,1
AKJ80307,2013,H3N2,Human,VI11,12,1
AKJ80311,2013,H3N2,Human,VI11,12,1
AKJ80313,2013,H3N2,Human,VI11,12,1
AKJ80315,2013,H3N2,Human,VI11,12,1
AKJ80316,2013,H3N2,Human,VI11,12,1
AKJ80317,2013,H3N2,Human,VI11,12,1
AKJ80319,2013,H3N2,Human,VI11,12,1
AKJ80323,2013,H3N2,Human,VI11,12,1
QFR17158,2019,H3N2,Human,HK14,14,1
AFR42694,1995,H3N2,Human,BE92,7,0
QFR17161,2019,H3N2,Human,HK14,14,1
QFR17157,2018,H3N2,Human,HK14,14,1
QFR17159,2019,H3N2,Human,HK14,14,1
AGL07250,2012,H3N2,Human,VI11,12,1
ABW23239,2006,H3N2,Human,FU02,10,1
AIE09638,2014,H3N2,Human,VI11,12,1
AIU46069,2003,H3N2,Human,FU02,10,1
ACF54565,2003,H3N2,Human,FU02,10,1
AJK00810,2007,H3N2,Human,FU02,10,1
ARB16535,2017,H3N2,Human,SW13,13,1
AIE09807,2013,H3N2,Human,VI11,12,1
AIE09787,2013,H3N2,Human,VI11,12,1
AQZ37478,2017,H3N2,Human,SW13,13,1
AGK74345,2011,H3N2,Human,PE09,11,1
AQZ37490,2017,H3N2,Human,SW13,13,1
ANN02014,2016,H3N2,Human,SW13,13,1
AGL06920,2012,H3N2,Human,VI11,12,1
ARB17681,2017,H3N2,Human,SW13,13,1
QCG85687,2019,H3N2,Human,HK14,14,1
AMB70434,2015,H3N2,Human,SW13,13,1
ALA08687,2014,H3N2,Human,VI11,12,1
ALE32116,2014,H3N2,Human,VI11,12,1
ALE32117,2015,H3N2,Human,SW13,13,1
ATD11038,2017,H3N2,Human,SW13,13,1
ATD11363,2017,H3N2,Human,SW13,13,1
QBA99437,2018,H3N2,Human,HK14,14,1
APQ31303,2015,H3N2,Human,SW13,13,1
APQ31295,2015,H3N2,Human,SW13,13,1
APQ31290,2016,H3N2,Human,SW13,13,1
APQ31304,2015,H3N2,Human,SW13,13,1
APQ31294,2015,H3N2,Human,SW13,13,1
APQ31291,2016,H3N2,Human,SW13,13,1
APQ31300,2015,H3N2,Human,SW13,13,1
APQ31299,2015,H3N2,Human,SW13,13,1
APQ31297,2015,H3N2,Human,SW13,13,1
APQ31298,2015,H3N2,Human,SW13,13,1
APQ31293,2015,H3N2,Human,SW13,13,1
APQ31301,2015,H3N2,Human,SW13,13,1
APQ31296,2015,H3N2,Human,SW13,13,1
APQ31302,2015,H3N2,Human,SW13,13,1
APQ31305,2015,H3N2,Human,SW13,13,1
QHA30968,2019,H3N2,Human,HK14,14,1
ACF22159,2003,H3N2,Human,FU02,10,1
AJK02986,2007,H3N2,Human,FU02,10,1
AHN96444,2012,H3N2,Human,VI11,12,1
AHN96443,2011,H3N2,Human,PE09,11,1
AHN96445,2012,H3N2,Human,VI11,12,1
ABY81827,2006,H3N2,Avian,FU02,10,1
ABY81829,2005,H3N2,Avian,FU02,10,1
AID48386,2013,H3N2,Avian,VI11,12,1
AID48116,2013,H3N2,Avian,VI11,12,1
AID48396,2013,H3N2,Avian,VI11,12,1
AHZ44117,2012,H3N2,Avian,VI11,12,1
AZQ08927,2013,H3N2,Avian,VI11,12,1
AQY18299,2011,H3N2,Avian,PE09,11,1
APB91634,2011,H3N2,Avian,PE09,11,1
AQY18374,2011,H3N2,Avian,PE09,11,1
AQY18569,2012,H3N2,Avian,VI11,12,1
APB91575,2012,H3N2,Avian,VI11,12,1
AQY18458,2012,H3N2,Avian,VI11,12,1
APB91557,2012,H3N2,Avian,VI11,12,1
AGE08032,2010,H3N2,Avian,PE09,11,1
AHL81589,2011,H3N2,Avian,PE09,11,1
APD70238,2014,H3N2,Avian,VI11,12,1
APD70262,2014,H3N2,Avian,VI11,12,1
ACT85166,2008,H3N2,Avian,FU02,10,1
ACT85173,2008,H3N2,Avian,FU02,10,1
APQ31833,2015,H3N2,Avian,SW13,13,1
AHZ43600,2012,H3N2,Avian,VI11,12,1
AHN97166,2013,H3N2,Avian,VI11,12,1
AMQ30747,2014,H3N2,Avian,VI11,12,1
ATY72809,2016,H3N2,Avian,SW13,13,1
ABL75563,1999,H3N2,Avian,SY97,9,1
AHN00214,1980,H3N2,Avian,BK79,4,0
AGE01033,2010,H3N2,Avian,PE09,11,1
AHL82922,2011,H3N2,Avian,PE09,11,1
AHL81649,2011,H3N2,Avian,PE09,11,1
AHL81943,2011,H3N2,Avian,PE09,11,1
AHN04215,1980,H3N2,Avian,BK79,4,0
AHN04822,1978,H3N2,Avian,TX77,3,0
AEM75900,2009,H3N2,Avian,PE09,11,1
AEM75523,2009,H3N2,Avian,PE09,11,1
AHN02996,1976,H3N2,Avian,VI75,2,0
AHN00657,1981,H3N2,Avian,BK79,4,0
AHN03255,1983,H3N2,Avian,BK79,4,0
AHN03147,1979,H3N2,Avian,TX77,3,0
APW83922,2016,H3N2,Avian,SW13,13,1
APW83923,2016,H3N2,Avian,SW13,13,1
AID57780,2013,H3N2,Avian,VI11,12,1
ABY81834,2004,H3N2,Avian,FU02,10,1
ABY81836,2004,H3N2,Avian,FU02,10,1
ABY81843,2005,H3N2,Avian,FU02,10,1
ABY81846,2005,H3N2,Avian,FU02,10,1
ABY81850,2006,H3N2,Avian,FU02,10,1
AAW78047,2003,H3N2,Avian,FU02,10,1
ACF25563,1998,H3N2,Avian,SY97,9,1
AIJ11014,2013,H3N2,Avian,VI11,12,1
ABF60581,1976,H3N2,Avian,VI75,2,0
AJS16353,2014,H3N2,Avian,VI11,12,1
AJS16354,2014,H3N2,Avian,VI11,12,1
AJS16355,2014,H3N2,Avian,VI11,12,1
AJS16357,2014,H3N2,Avian,VI11,12,1
AJS16359,2014,H3N2,Avian,VI11,12,1
AJS16360,2014,H3N2,Avian,VI11,12,1
AJS16362,2014,H3N2,Avian,VI11,12,1
AJS16363,2014,H3N2,Avian,VI11,12,1
AJS16372,2014,H3N2,Avian,VI11,12,1
AJS16374,2014,H3N2,Avian,VI11,12,1
AJS16375,2014,H3N2,Avian,VI11,12,1
AJS16377,2014,H3N2,Avian,VI11,12,1
AJS16378,2014,H3N2,Avian,VI11,12,1
AJS16381,2014,H3N2,Avian,VI11,12,1
AJS16382,2014,H3N2,Avian,VI11,12,1
AJS16383,2014,H3N2,Avian,VI11,12,1
AJS16385,2014,H3N2,Avian,VI11,12,1
AJS16386,2014,H3N2,Avian,VI11,12,1
AJS16387,2014,H3N2,Avian,VI11,12,1
AJS16388,2014,H3N2,Avian,VI11,12,1
AJS16391,2014,H3N2,Avian,VI11,12,1
AJS16392,2014,H3N2,Avian,VI11,12,1
AJS16393,2014,H3N2,Avian,VI11,12,1
AJS16394,2014,H3N2,Avian,VI11,12,1
AJS16395,2014,H3N2,Avian,VI11,12,1
AJS16397,2014,H3N2,Avian,VI11,12,1
AJS16398,2014,H3N2,Avian,VI11,12,1
AJS16399,2014,H3N2,Avian,VI11,12,1
AJS16400,2014,H3N2,Avian,VI11,12,1
AJS16401,2014,H3N2,Avian,VI11,12,1
AJS16402,2014,H3N2,Avian,VI11,12,1
AJS16403,2014,H3N2,Avian,VI11,12,1
AJS16404,2014,H3N2,Avian,VI11,12,1
AJS16405,2014,H3N2,Avian,VI11,12,1
AJS16407,2014,H3N2,Avian,VI11,12,1
AJS16408,2014,H3N2,Avian,VI11,12,1
AJS16409,2014,H3N2,Avian,VI11,12,1
AJS16410,2014,H3N2,Avian,VI11,12,1
AJS16411,2014,H3N2,Avian,VI11,12,1
AJS16412,2014,H3N2,Avian,VI11,12,1
AJS16413,2014,H3N2,Avian,VI11,12,1
AJS16415,2014,H3N2,Avian,VI11,12,1
AJS16417,2014,H3N2,Avian,VI11,12,1
AJS16418,2014,H3N2,Avian,VI11,12,1
AKN58476,2014,H3N2,Avian,VI11,12,1
ATP60758,2016,H3N2,Avian,SW13,13,1
AXG75327,2016,H3N2,Avian,SW13,13,1
AEH26544,2009,H3N2,Avian,PE09,11,1
AFN66843,2011,H3N2,Avian,PE09,11,1
ALR81991,2011,H3N2,Avian,PE09,11,1
ALR81992,2011,H3N2,Avian,PE09,11,1
ALR81993,2011,H3N2,Avian,PE09,11,1
QBJ05868,2017,H3N2,Avian,SW13,13,1
QCU80550,2015,H3N2,Avian,SW13,13,1
QBJ05892,2017,H3N2,Avian,SW13,13,1
ABB88256,1975,H3N2,Avian,EN72,1,0
AND81033,2014,H3N2,Avian,VI11,12,1
AND81021,2014,H3N2,Avian,VI11,12,1
AND81009,2014,H3N2,Avian,VI11,12,1
ACJ14456,2006,H3N2,Avian,FU02,10,1
ATL63269,2016,H3N2,Avian,SW13,13,1
AGB84854,2004,H3N2,Avian,FU02,10,1
AJS16421,2014,H3N2,Avian,VI11,12,1
AJS16422,2014,H3N2,Avian,VI11,12,1
AEI29906,2007,H3N2,Avian,FU02,10,1
AEI29907,2007,H3N2,Avian,FU02,10,1
AEI29881,2004,H3N2,Avian,FU02,10,1
AEI29882,2004,H3N2,Avian,FU02,10,1
AEI29872,2003,H3N2,Avian,FU02,10,1
ABY81833,2004,H3N2,Avian,FU02,10,1
ABY81835,2004,H3N2,Avian,FU02,10,1
ABY81837,2004,H3N2,Avian,FU02,10,1
ABY81838,2005,H3N2,Avian,FU02,10,1
ABY81839,2005,H3N2,Avian,FU02,10,1
ABY81851,2006,H3N2,Avian,FU02,10,1
AEI29883,2007,H3N2,Avian,FU02,10,1
AEI29891,2007,H3N2,Avian,FU02,10,1
AEI29892,2007,H3N2,Avian,FU02,10,1
AEI29893,2007,H3N2,Avian,FU02,10,1
AEI29887,2007,H3N2,Avian,FU02,10,1
AHN03989,1975,H3N2,Avian,EN72,1,0
ACD88494,1978,H3N2,Avian,TX77,3,0
ALR81994,2009,H3N2,Avian,PE09,11,1
AFO83467,2009,H3N2,Avian,PE09,11,1
AIJ11002,2013,H3N2,Avian,VI11,12,1
AIJ10978,2013,H3N2,Avian,VI11,12,1
ACN72646,2008,H3N2,Avian,FU02,10,1
BBG57718,2017,H3N2,Avian,SW13,13,1
BBM96422,2015,H3N2,Avian,SW13,13,1
BBM96444,2016,H3N2,Avian,SW13,13,1
AHN04239,1978,H3N2,Avian,TX77,3,0
AHN04311,1978,H3N2,Avian,TX77,3,0
AHN04323,1978,H3N2,Avian,TX77,3,0
AHN04347,1978,H3N2,Avian,TX77,3,0
AHN04359,1978,H3N2,Avian,TX77,3,0
AGR54709,2013,H3N2,Avian,VI11,12,1
AHL24587,2013,H3N2,Avian,VI11,12,1
AHL24607,2013,H3N2,Avian,VI11,12,1
ARI68198,2016,H3N2,Human,SW13,13,1
ARI68205,2016,H3N2,Human,SW13,13,1
ARI68216,2016,H3N2,Human,SW13,13,1
ARI68228,2016,H3N2,Human,SW13,13,1
AFM09341,2006,H3N2,Avian,FU02,10,1
ACS92940,2007,H3N2,Avian,FU02,10,1
AMQ30687,2014,H3N2,Avian,VI11,12,1
AQS25142,2015,H3N2,Avian,SW13,13,1
AHN04426,1974,H3N2,Avian,EN72,1,0
ACZ36904,1998,H3N2,Avian,SY97,9,1
QEY09060,2012,H3N2,Avian,VI11,12,1
ARX91546,2011,H3N2,Avian,PE09,11,1
ARX92086,2010,H3N2,Avian,PE09,11,1
ARX93214,2008,H3N2,Avian,FU02,10,1
ATY73666,2016,H3N2,Avian,SW13,13,1
ADG86169,2006,H3N2,Avian,FU02,10,1
ADG86178,2006,H3N2,Avian,FU02,10,1
AGD99805,2010,H3N2,Avian,PE09,11,1
AMQ29996,2005,H3N2,Avian,FU02,10,1
AMQ30032,2005,H3N2,Avian,FU02,10,1
AMQ29583,2009,H3N2,Avian,PE09,11,1
AMQ29595,2010,H3N2,Avian,PE09,11,1
AMQ29598,2010,H3N2,Avian,PE09,11,1
AMQ29636,2010,H3N2,Avian,PE09,11,1
ABO52588,2005,H3N2,Avian,FU02,10,1
ABR37484,2005,H3N2,Avian,FU02,10,1
AGC73005,2010,H3N2,Avian,PE09,11,1
AGK41770,1999,H3N2,Avian,SY97,9,1
ACZ48441,2000,H3N2,Avian,SY97,9,1
AGK43162,2009,H3N2,Avian,PE09,11,1
AGK42522,2008,H3N2,Avian,FU02,10,1
ACU15037,2007,H3N2,Avian,FU02,10,1
AZS33040,2016,H3N2,Avian,SW13,13,1
AGL59854,2008,H3N2,Avian,FU02,10,1
ABF60578,1978,H3N2,Avian,TX77,3,0
ADR66201,2004,H3N2,Avian,FU02,10,1
AGC72918,2010,H3N2,Avian,PE09,11,1
AGC73385,2011,H3N2,Avian,PE09,11,1
AMQ30833,2014,H3N2,Avian,VI11,12,1
AMQ31120,2014,H3N2,Avian,VI11,12,1
AZS35001,2017,H3N2,Avian,SW13,13,1
ABK80014,1988,H3N2,Avian,SI87,5,0
ABO51829,1986,H3N2,Avian,BK79,4,0
ACX55422,2006,H3N2,Avian,FU02,10,1
AEK65829,2006,H3N2,Avian,FU02,10,1
QEY08969,2006,H3N2,Avian,FU02,10,1
QEY08987,2007,H3N2,Avian,FU02,10,1
QEY09063,2013,H3N2,Avian,VI11,12,1
ADP07218,2006,H3N2,Avian,FU02,10,1
AGE02740,2010,H3N2,Avian,PE09,11,1
AHL81687,2011,H3N2,Avian,PE09,11,1
AHL82465,2011,H3N2,Avian,PE09,11,1
AHL82525,2011,H3N2,Avian,PE09,11,1
AHL82563,2011,H3N2,Avian,PE09,11,1
AHL82087,2011,H3N2,Avian,PE09,11,1
AHL81845,2011,H3N2,Avian,PE09,11,1
AHL81882,2011,H3N2,Avian,PE09,11,1
AHL81821,2011,H3N2,Avian,PE09,11,1
AHN02038,1977,H3N2,Avian,VI75,2,0
AHN00261,1983,H3N2,Avian,BK79,4,0
AHN00285,1983,H3N2,Avian,BK79,4,0
AHM99625,1984,H3N2,Avian,BK79,4,0
AEM75217,2009,H3N2,Avian,PE09,11,1
AEM75680,2009,H3N2,Avian,PE09,11,1
AEM75702,2009,H3N2,Avian,PE09,11,1
AHN00226,1980,H3N2,Avian,BK79,4,0
AHN02374,1975,H3N2,Avian,EN72,1,0
AHN02338,1975,H3N2,Avian,EN72,1,0
AHN01775,1977,H3N2,Avian,VI75,2,0
AHN03044,1976,H3N2,Avian,VI75,2,0
AHN01164,1976,H3N2,Avian,VI75,2,0
AJM71257,2009,H3N2,Avian,PE09,11,1
QCR65489,2015,H3N2,Avian,SW13,13,1
QCR64691,2016,H3N2,Avian,SW13,13,1
ACV41537,2007,H3N2,Avian,FU02,10,1
AEM75911,2009,H3N2,Avian,PE09,11,1
QEY09064,2013,H3N2,Avian,VI11,12,1
ABB87421,1979,H3N2,Avian,TX77,3,0
ABB87377,1976,H3N2,Avian,VI75,2,0
AHN03645,1976,H3N2,Avian,VI75,2,0
ADV58876,2008,H3N2,Avian,FU02,10,1
AET75834,1994,H3N2,Avian,BE92,7,0
AEK65752,2005,H3N2,Avian,FU02,10,1
AET74595,1999,H3N2,Avian,SY97,9,1
AVQ09362,2017,H3N2,Avian,SW13,13,1
AET75507,1994,H3N2,Avian,BE92,7,0
AWV92490,2010,H3N2,Avian,PE09,11,1
ACN86438,2008,H3N2,Avian,FU02,10,1
AGL59467,2008,H3N2,Avian,FU02,10,1
AGL58957,2008,H3N2,Avian,FU02,10,1
ACN86588,2008,H3N2,Avian,FU02,10,1
ACN86594,2008,H3N2,Avian,FU02,10,1
ACT84493,2008,H3N2,Avian,FU02,10,1
ACT84515,2008,H3N2,Avian,FU02,10,1
AET78141,2008,H3N2,Avian,FU02,10,1
ADV58875,2005,H3N2,Avian,FU02,10,1
AAT08004,1969,H3N2,Avian,HK68,0,0
ABQ41888,2004,H3N2,Avian,FU02,10,1
ACF25543,2005,H3N2,Avian,FU02,10,1
ACD35865,2005,H3N2,Avian,FU02,10,1
AAV80798,2003,H3N2,Avian,FU02,10,1
ACD35872,2005,H3N2,Avian,FU02,10,1
ACD88648,2005,H3N2,Avian,FU02,10,1
ABC59709,2004,H3N2,Avian,FU02,10,1
ACD88659,2004,H3N2,Avian,FU02,10,1
ABF17959,2005,H3N2,Avian,FU02,10,1
AEP17308,2011,H3N2,Avian,PE09,11,1
ABD79032,1972,H3N2,Human,HK68,0,0
QEY08973,2007,H3N2,Avian,FU02,10,1
QEY08992,2007,H3N2,Avian,FU02,10,1
QEY09035,2009,H3N2,Avian,PE09,11,1
QEY09038,2009,H3N2,Avian,PE09,11,1
AFK13924,2009,H3N2,Human,PE09,11,1
AFK13908,2012,H3N2,Human,VI11,12,1
AFK13916,2009,H3N2,Human,PE09,11,1
AFK13900,2008,H3N2,Human,FU02,10,1
AUR45027,2017,H3N2,Human,SW13,13,1
AUX83827,2018,H3N2,Human,HK14,14,1
AUX83828,2018,H3N2,Human,HK14,14,1
AUX83830,2018,H3N2,Human,HK14,14,1
AUX83831,2018,H3N2,Human,HK14,14,1
AUX83832,2018,H3N2,Human,HK14,14,1
AUX83835,2017,H3N2,Human,SW13,13,1
AUX83838,2017,H3N2,Human,SW13,13,1
AUX83845,2017,H3N2,Human,SW13,13,1
AUX83848,2017,H3N2,Human,SW13,13,1
AUX83852,2017,H3N2,Human,SW13,13,1
AUX83854,2017,H3N2,Human,SW13,13,1
AUX83864,2017,H3N2,Human,SW13,13,1
AUX83878,2017,H3N2,Human,SW13,13,1
AUX83880,2017,H3N2,Human,SW13,13,1
AUX83884,2017,H3N2,Human,SW13,13,1
AUX83887,2017,H3N2,Human,SW13,13,1
AUX83920,2017,H3N2,Human,SW13,13,1
AUX83922,2017,H3N2,Human,SW13,13,1
AUX83926,2017,H3N2,Human,SW13,13,1
AUX83940,2018,H3N2,Human,HK14,14,1
AUX83945,2018,H3N2,Human,HK14,14,1
AUX83954,2018,H3N2,Human,HK14,14,1
AUX83956,2018,H3N2,Human,HK14,14,1
AUX83959,2018,H3N2,Human,HK14,14,1
AUX83960,2017,H3N2,Human,SW13,13,1
AUX83964,2017,H3N2,Human,SW13,13,1
AUX83965,2017,H3N2,Human,SW13,13,1
AUX83966,2017,H3N2,Human,SW13,13,1
AUX83969,2017,H3N2,Human,SW13,13,1
AUX83992,2018,H3N2,Human,HK14,14,1
AUX83997,2018,H3N2,Human,HK14,14,1
AUX84006,2017,H3N2,Human,SW13,13,1
AUX84008,2017,H3N2,Human,SW13,13,1
AUX84011,2017,H3N2,Human,SW13,13,1
AUX84013,2017,H3N2,Human,SW13,13,1
AUX84014,2017,H3N2,Human,SW13,13,1
AUX84019,2017,H3N2,Human,SW13,13,1
AUX84033,2018,H3N2,Human,HK14,14,1
AUX84042,2017,H3N2,Human,SW13,13,1
AUX84044,2017,H3N2,Human,SW13,13,1
AUS93662,2017,H3N2,Human,SW13,13,1
AUS93737,2017,H3N2,Human,SW13,13,1
AUS93795,2017,H3N2,Human,SW13,13,1
AVG71304,2018,H3N2,Human,HK14,14,1
AVG71671,2017,H3N2,Human,SW13,13,1
