Accession,Year,Subtype,Host,cluster_name,antigenic_distance,drift_binary_label
BAI44855,2007,H1N1,Human,pre-pandemic,0,0
BAI44856,2008,H1N1,Human,pre-pandemic,0,0
BAI44858,2008,H1N1,Human,pre-pandemic,0,0
AJK02128,2006,H1N1,Human,pre-pandemic,0,0
AJK01465,2006,H1N1,Human,pre-pandemic,0,0
AJK01206,2007,H1N1,Human,pre-pandemic,0,0
BAI44859,2008,H1N1,Human,pre-pandemic,0,0
BAI44860,2008,H1N1,Human,pre-pandemic,0,0
BAI44861,2008,H1N1,Human,pre-pandemic,0,0
ALR83155,2014,H1N1,Human,early-drift,2,1
AKA63676,2014,H1N1,Human,early-drift,2,1
AKA63680,2014,H1N1,Human,early-drift,2,1
AKA63692,2014,H1N1,Human,early-drift,2,1
AKA63652,2013,H1N1,Human,early-drift,2,1
AKA63668,2014,H1N1,Human,early-drift,2,1
AKA63667,2014,H1N1,Human,early-drift,2,1
AKA63675,2014,H1N1,Human,early-drift,2,1
AKA63684,2014,H1N1,Human,early-drift,2,1
AKA63685,2014,H1N1,Human,early-drift,2,1
AKA63697,2014,H1N1,Human,early-drift,2,1
AKA63698,2014,H1N1,Human,early-drift,2,1
ACZ81555,2009,H1N1,Human,pandemic-founding,1,0
AKA63638,2011,H1N1,Human,pandemic-founding,1,0
AKA63640,2011,H1N1,Human,pandemic-founding,1,0
AKA63642,2011,H1N1,Human,pandemic-founding,1,0
AKA63643,2011,H1N1,Human,pandemic-founding,1,0
ACZ16013,2009,H1N1,Human,pandemic-founding,1,0
AKA63644,2012,H1N1,Human,early-drift,2,1
AKA63645,2012,H1N1,Human,early-drift,2,1
AKA63646,2012,H1N1,Human,early-drift,2,1
AKA63647,2012,H1N1,Human,early-drift,2,1
AKA63648,2012,H1N1,Human,early-drift,2,1
AKA63649,2013,H1N1,Human,early-drift,2,1
AKA63651,2013,H1N1,Human,early-drift,2,1
AKA63654,2013,H1N1,Human,early-drift,2,1
AKA63657,2014,H1N1,Human,early-drift,2,1
AKA63660,2014,H1N1,Human,early-drift,2,1
AKA63661,2014,H1N1,Human,early-drift,2,1
AKA63663,2014,H1N1,Human,early-drift,2,1
ACV67041,2009,H1N1,Human,pandemic-founding,1,0
ACZ81554,2009,H1N1,Human,pandemic-founding,1,0
AKA63687,2014,H1N1,Human,early-drift,2,1
AKA63695,2014,H1N1,Human,early-drift,2,1
ACV82233,2009,H1N1,Human,pandemic-founding,1,0
ADV17333,2010,H1N1,Human,pandemic-founding,1,0
AEA72740,2010,H1N1,Human,pandemic-founding,1,0
ACZ16033,2009,H1N1,Human,pandemic-founding,1,0
AEA72750,2010,H1N1,Human,pandemic-founding,1,0
AEA72777,2010,H1N1,Human,pandemic-founding,1,0
ACV67039,2009,H1N1,Human,pandemic-founding,1,0
ACV67040,2009,H1N1,Human,pandemic-founding,1,0
AKA63666,2014,H1N1,Human,early-drift,2,1
ACZ81556,2009,H1N1,Human,pandemic-founding,1,0
ACV67079,2009,H1N1,Human,pandemic-founding,1,0
ADK26539,2009,H1N1,Human,pandemic-founding,1,0
ADK26548,2010,H1N1,Human,pandemic-founding,1,0
ADK26551,2009,H1N1,Human,pandemic-founding,1,0
ADK26552,2009,H1N1,Human,pandemic-founding,1,0
ADK26553,2009,H1N1,Human,pandemic-founding,1,0
ADK26554,2009,H1N1,Human,pandemic-founding,1,0
ADK26555,2009,H1N1,Human,pandemic-founding,1,0
ADK26534,2009,H1N1,Human,pandemic-founding,1,0
ADK26540,2009,H1N1,Human,pandemic-founding,1,0
ADK26535,2009,H1N1,Human,pandemic-founding,1,0
ADK26556,2009,H1N1,Human,pandemic-founding,1,0
ADK26559,2010,H1N1,Human,pandemic-founding,1,0
ADK26541,2009,H1N1,Human,pandemic-founding,1,0
ADK26561,2010,H1N1,Human,pandemic-founding,1,0
ADK65036,2009,H1N1,Human,pandemic-founding,1,0
ADK65037,2009,H1N1,Human,pandemic-founding,1,0
ADK65025,2009,H1N1,Human,pandemic-founding,1,0
ADK26537,2009,H1N1,Human,pandemic-founding,1,0
ADK26542,2009,H1N1,Human,pandemic-founding,1,0
ADK65026,2009,H1N1,Human,pandemic-founding,1,0
ADK26563,2009,H1N1,Human,pandemic-founding,1,0
ADK26532,2009,H1N1,Human,pandemic-founding,1,0
ADK26564,2010,H1N1,Human,pandemic-founding,1,0
ADK26565,2010,H1N1,Human,pandemic-founding,1,0
ADK26566,2010,H1N1,Human,pandemic-founding,1,0
ADK26567,2010,H1N1,Human,pandemic-founding,1,0
ADK26543,2009,H1N1,Human,pandemic-founding,1,0
ADK65027,2010,H1N1,Human,pandemic-founding,1,0
ADK65028,2010,H1N1,Human,pandemic-founding,1,0
ADK65029,2010,H1N1,Human,pandemic-founding,1,0
ADK26568,2010,H1N1,Human,pandemic-founding,1,0
ADK65031,2010,H1N1,Human,pandemic-founding,1,0
ADK26533,2010,H1N1,Human,pandemic-founding,1,0
ADK65032,2010,H1N1,Human,pandemic-founding,1,0
ADK26544,2010,H1N1,Human,pandemic-founding,1,0
ADK65034,2010,H1N1,Human,pandemic-founding,1,0
ADK26545,2010,H1N1,Human,pandemic-founding,1,0
ADK26546,2010,H1N1,Human,pandemic-founding,1,0
ADK26547,2010,H1N1,Human,pandemic-founding,1,0
ABS71673,2006,H1N1,Human,pre-pandemic,0,0
ABS71664,2006,H1N1,Human,pre-pandemic,0,0
ABS71670,2006,H1N1,Human,pre-pandemic,0,0
ABS71668,2006,H1N1,Human,pre-pandemic,0,0
ABS71669,2006,H1N1,Human,pre-pandemic,0,0
AJK00942,2006,H1N1,Human,pre-pandemic,0,0
AJK01588,2006,H1N1,Human,pre-pandemic,0,0
ABS71667,2006,H1N1,Human,pre-pandemic,0,0
ADV17303,2010,H1N1,Human,pandemic-founding,1,0
ADV17323,2010,H1N1,Human,pandemic-founding,1,0
AFB40599,2010,H1N1,Human,pandemic-founding,1,0
AHA11493,2012,H1N1,Human,early-drift,2,1
AHA11494,2012,H1N1,Human,early-drift,2,1
AFB40601,2009,H1N1,Human,pandemic-founding,1,0
AFB40604,2010,H1N1,Human,pandemic-founding,1,0
AJJ99335,2009,H1N1,Human,pandemic-founding,1,0
AJK00125,2010,H1N1,Human,pandemic-founding,1,0
AJJ99267,2007,H1N1,Human,pre-pandemic,0,0
AJK00091,2007,H1N1,Human,pre-pandemic,0,0
AJJ99324,2008,H1N1,Human,pre-pandemic,0,0
AJK00079,2008,H1N1,Human,pre-pandemic,0,0
AJK00012,2012,H1N1,Human,early-drift,2,1
AJK00001,2012,H1N1,Human,early-drift,2,1
AJJ99989,2007,H1N1,Human,pre-pandemic,0,0
AJJ99954,2009,H1N1,Human,pandemic-founding,1,0
AJJ99932,2010,H1N1,Human,pandemic-founding,1,0
AJJ99910,2012,H1N1,Human,early-drift,2,1
AJJ99899,2012,H1N1,Human,early-drift,2,1
ADG21923,2009,H1N1,Human,pandemic-founding,1,0
AJJ99888,2009,H1N1,Human,pandemic-founding,1,0
AJJ99877,2009,H1N1,Human,pandemic-founding,1,0
AJJ99855,2010,H1N1,Human,pandemic-founding,1,0
AJJ99833,2012,H1N1,Human,early-drift,2,1
AJJ99301,2007,H1N1,Human,pre-pandemic,0,0
AJJ99822,2007,H1N1,Human,pre-pandemic,0,0
AJJ99798,2009,H1N1,Human,pandemic-founding,1,0
AJJ99786,2009,H1N1,Human,pandemic-founding,1,0
AJJ99775,2009,H1N1,Human,pandemic-founding,1,0
AJJ99730,2011,H1N1,Human,pandemic-founding,1,0
AJJ99719,2011,H1N1,Human,pandemic-founding,1,0
AJJ99708,2011,H1N1,Human,pandemic-founding,1,0
AJJ99697,2011,H1N1,Human,pandemic-founding,1,0
AJJ99686,2012,H1N1,Human,early-drift,2,1
AJJ99675,2012,H1N1,Human,early-drift,2,1
AJJ99664,2007,H1N1,Human,pre-pandemic,0,0
AJJ99640,2008,H1N1,Human,pre-pandemic,0,0
AJJ99616,2009,H1N1,Human,pandemic-founding,1,0
AJJ99604,2009,H1N1,Human,pandemic-founding,1,0
AJJ99582,2010,H1N1,Human,pandemic-founding,1,0
AJJ99571,2010,H1N1,Human,pandemic-founding,1,0
AJJ99549,2011,H1N1,Human,pandemic-founding,1,0
AJJ99538,2012,H1N1,Human,early-drift,2,1
AJJ99255,2012,H1N1,Human,early-drift,2,1
AJJ99527,2012,H1N1,Human,early-drift,2,1
AJJ99505,2010,H1N1,Human,pandemic-founding,1,0
AJJ99449,2007,H1N1,Human,pre-pandemic,0,0
AJJ99437,2008,H1N1,Human,pre-pandemic,0,0
AJJ99413,2009,H1N1,Human,pandemic-founding,1,0
AJJ99390,2009,H1N1,Human,pandemic-founding,1,0
ABS76427,2000,H1N1,Human,pre-pandemic,0,0
AEP32457,2004,H1N1,Human,pre-pandemic,0,0
AHB59390,2010,H1N1,Human,pandemic-founding,1,0
AHB59391,2010,H1N1,Human,pandemic-founding,1,0
AHB59392,2010,H1N1,Human,pandemic-founding,1,0
AHB59393,2010,H1N1,Human,pandemic-founding,1,0
AHB59378,2009,H1N1,Human,pandemic-founding,1,0
AHB59380,2009,H1N1,Human,pandemic-founding,1,0
AHB59382,2009,H1N1,Human,pandemic-founding,1,0
AHB59404,2011,H1N1,Human,pandemic-founding,1,0
AHB59405,2011,H1N1,Human,pandemic-founding,1,0
AHB59406,2011,H1N1,Human,pandemic-founding,1,0
AHB59407,2011,H1N1,Human,pandemic-founding,1,0
AHB59396,2011,H1N1,Human,pandemic-founding,1,0
AHB59397,2011,H1N1,Human,pandemic-founding,1,0
AHB59398,2011,H1N1,Human,pandemic-founding,1,0
AHB59399,2011,H1N1,Human,pandemic-founding,1,0
AHB59400,2011,H1N1,Human,pandemic-founding,1,0
AHB59402,2011,H1N1,Human,pandemic-founding,1,0
AHB59403,2011,H1N1,Human,pandemic-founding,1,0
AHB59388,2010,H1N1,Human,pandemic-founding,1,0
AHB59384,2010,H1N1,Human,pandemic-founding,1,0
AHB59383,2010,H1N1,Human,pandemic-founding,1,0
AHB59387,2010,H1N1,Human,pandemic-founding,1,0
AHB59385,2010,H1N1,Human,pandemic-founding,1,0
AHB59394,2010,H1N1,Human,pandemic-founding,1,0
ADG21924,2009,H1N1,Human,pandemic-founding,1,0
ADG21926,2009,H1N1,Human,pandemic-founding,1,0
ADG21928,2009,H1N1,Human,pandemic-founding,1,0
ADG21935,2009,H1N1,Human,pandemic-founding,1,0
ADG21938,2009,H1N1,Human,pandemic-founding,1,0
ADG21941,2009,H1N1,Human,pandemic-founding,1,0
ADG21943,2009,H1N1,Human,pandemic-founding,1,0
ADG21944,2009,H1N1,Human,pandemic-founding,1,0
ADG21948,2009,H1N1,Human,pandemic-founding,1,0
ADD62046,2010,H1N1,Human,pandemic-founding,1,0
ACI32727,2005,H1N1,Human,pre-pandemic,0,0
AJK03207,2008,H1N1,Human,pre-pandemic,0,0
ADP92455,2009,H1N1,Human,pandemic-founding,1,0
AJK02308,2005,H1N1,Human,pre-pandemic,0,0
AFE11239,2009,H1N1,Human,pandemic-founding,1,0
AFE11247,2011,H1N1,Human,pandemic-founding,1,0
AFE11267,2010,H1N1,Human,pandemic-founding,1,0
AFE11277,2010,H1N1,Human,pandemic-founding,1,0
ABO44134,1977,H1N1,Human,pre-pandemic,0,0
ADA83042,2009,H1N1,Human,pandemic-founding,1,0
AFH41323,2012,H1N1,Human,early-drift,2,1
ABO38406,1984,H1N1,Human,pre-pandemic,0,0
ACV53490,2009,H1N1,Human,pandemic-founding,1,0
BAM37780,2011,H1N1,Human,pandemic-founding,1,0
BAM37781,2011,H1N1,Human,pandemic-founding,1,0
BAM37641,2009,H1N1,Human,pandemic-founding,1,0
BAM37643,2009,H1N1,Human,pandemic-founding,1,0
BAM37644,2009,H1N1,Human,pandemic-founding,1,0
BAM37646,2009,H1N1,Human,pandemic-founding,1,0
BAM37655,2009,H1N1,Human,pandemic-founding,1,0
BAM37662,2009,H1N1,Human,pandemic-founding,1,0
BAM37664,2009,H1N1,Human,pandemic-founding,1,0
BAM37667,2009,H1N1,Human,pandemic-founding,1,0
BAM37668,2009,H1N1,Human,pandemic-founding,1,0
BAM37677,2009,H1N1,Human,pandemic-founding,1,0
BAM37678,2009,H1N1,Human,pandemic-founding,1,0
BAM37681,2009,H1N1,Human,pandemic-founding,1,0
BAM37682,2009,H1N1,Human,pandemic-founding,1,0
BAM37688,2009,H1N1,Human,pandemic-founding,1,0
BAM37694,2009,H1N1,Human,pandemic-founding,1,0
BAM37702,2009,H1N1,Human,pandemic-founding,1,0
BAM37705,2009,H1N1,Human,pandemic-founding,1,0
BAM37708,2009,H1N1,Human,pandemic-founding,1,0
BAM37710,2009,H1N1,Human,pandemic-founding,1,0
BAM37713,2009,H1N1,Human,pandemic-founding,1,0
BAM37714,2009,H1N1,Human,pandemic-founding,1,0
BAM37715,2009,H1N1,Human,pandemic-founding,1,0
BAM37717,2009,H1N1,Human,pandemic-founding,1,0
BAM37720,2009,H1N1,Human,pandemic-founding,1,0
BAM37722,2009,H1N1,Human,pandemic-founding,1,0
BAM37726,2009,H1N1,Human,pandemic-founding,1,0
BAM37728,2009,H1N1,Human,pandemic-founding,1,0
BAM37731,2009,H1N1,Human,pandemic-founding,1,0
BAM37733,2009,H1N1,Human,pandemic-founding,1,0
BAM37735,2009,H1N1,Human,pandemic-founding,1,0
BAM37736,2009,H1N1,Human,pandemic-founding,1,0
BAM37740,2009,H1N1,Human,pandemic-founding,1,0
BAM37741,2009,H1N1,Human,pandemic-founding,1,0
BAM37742,2009,H1N1,Human,pandemic-founding,1,0
BAM37744,2009,H1N1,Human,pandemic-founding,1,0
BAM37745,2009,H1N1,Human,pandemic-founding,1,0
BAM37747,2009,H1N1,Human,pandemic-founding,1,0
BAM37748,2009,H1N1,Human,pandemic-founding,1,0
BAM37754,2009,H1N1,Human,pandemic-founding,1,0
BAM37755,2009,H1N1,Human,pandemic-founding,1,0
BAM37758,2009,H1N1,Human,pandemic-founding,1,0
BAM37759,2009,H1N1,Human,pandemic-founding,1,0
BAM37760,2009,H1N1,Human,pandemic-founding,1,0
BAM37761,2010,H1N1,Human,pandemic-founding,1,0
BAM37762,2010,H1N1,Human,pandemic-founding,1,0
BAM37763,2010,H1N1,Human,pandemic-founding,1,0
BAM37769,2010,H1N1,Human,pandemic-founding,1,0
BAM37771,2010,H1N1,Human,pandemic-founding,1,0
BAM37773,2010,H1N1,Human,pandemic-founding,1,0
BAM37774,2010,H1N1,Human,pandemic-founding,1,0
BAM37776,2010,H1N1,Human,pandemic-founding,1,0
BAM37779,2010,H1N1,Human,pandemic-founding,1,0
BAM37795,2010,H1N1,Human,pandemic-founding,1,0
BAM37796,2010,H1N1,Human,pandemic-founding,1,0
BAM37802,2010,H1N1,Human,pandemic-founding,1,0
BAM37804,2010,H1N1,Human,pandemic-founding,1,0
BAM37807,2011,H1N1,Human,pandemic-founding,1,0
BAM37808,2011,H1N1,Human,pandemic-founding,1,0
BAM37810,2011,H1N1,Human,pandemic-founding,1,0
BAM37811,2011,H1N1,Human,pandemic-founding,1,0
BAM37823,2011,H1N1,Human,pandemic-founding,1,0
BAM37825,2011,H1N1,Human,pandemic-founding,1,0
BAM37826,2011,H1N1,Human,pandemic-founding,1,0
BAM37833,2011,H1N1,Human,pandemic-founding,1,0
BAM37834,2011,H1N1,Human,pandemic-founding,1,0
BAM37836,2011,H1N1,Human,pandemic-founding,1,0
BAM37843,2011,H1N1,Human,pandemic-founding,1,0
BAM37847,2011,H1N1,Human,pandemic-founding,1,0
BAM37848,2011,H1N1,Human,pandemic-founding,1,0
BAM37849,2011,H1N1,Human,pandemic-founding,1,0
BAM37850,2011,H1N1,Human,pandemic-founding,1,0
BAM37851,2011,H1N1,Human,pandemic-founding,1,0
BAM37861,2011,H1N1,Human,pandemic-founding,1,0
BAM37867,2011,H1N1,Human,pandemic-founding,1,0
BAM37873,2011,H1N1,Human,pandemic-founding,1,0
BAM37874,2011,H1N1,Human,pandemic-founding,1,0
BAM37875,2011,H1N1,Human,pandemic-founding,1,0
BAM37878,2011,H1N1,Human,pandemic-founding,1,0
BAM37881,2011,H1N1,Human,pandemic-founding,1,0
BAM37883,2011,H1N1,Human,pandemic-founding,1,0
BAM37884,2011,H1N1,Human,pandemic-founding,1,0
BAM37885,2011,H1N1,Human,pandemic-founding,1,0
BAM37886,2011,H1N1,Human,pandemic-founding,1,0
BAM37888,2011,H1N1,Human,pandemic-founding,1,0
BAM37889,2011,H1N1,Human,pandemic-founding,1,0
BAM37890,2011,H1N1,Human,pandemic-founding,1,0
BAM37893,2011,H1N1,Human,pandemic-founding,1,0
BAM37899,2011,H1N1,Human,pandemic-founding,1,0
BAM37902,2011,H1N1,Human,pandemic-founding,1,0
BAM37909,2011,H1N1,Human,pandemic-founding,1,0
BAM37914,2011,H1N1,Human,pandemic-founding,1,0
BAM37916,2011,H1N1,Human,pandemic-founding,1,0
BAM37919,2011,H1N1,Human,pandemic-founding,1,0
BAM37923,2011,H1N1,Human,pandemic-founding,1,0
AEJ83851,2011,H1N1,Human,pandemic-founding,1,0
AEJ83831,2011,H1N1,Human,pandemic-founding,1,0
ADV91009,2011,H1N1,Human,pandemic-founding,1,0
AEH94036,2009,H1N1,Human,pandemic-founding,1,0
ADV91010,2011,H1N1,Human,pandemic-founding,1,0
ACM17313,2007,H1N1,Human,pre-pandemic,0,0
AOG30005,2009,H1N1,Human,pandemic-founding,1,0
AOG29999,2011,H1N1,Human,pandemic-founding,1,0
AEM23889,1947,H1N1,Human,pre-pandemic,0,0
AHB59322,2011,H1N1,Human,pandemic-founding,1,0
ABQ01322,1979,H1N1,Human,pre-pandemic,0,0
APC57869,1977,H1N1,Human,pre-pandemic,0,0
ABD60933,1977,H1N1,Human,pre-pandemic,0,0
AEJ83845,2011,H1N1,Human,pandemic-founding,1,0
AHY84565,2009,H1N1,Human,pandemic-founding,1,0
AHY84653,2009,H1N1,Human,pandemic-founding,1,0
AHY84544,2009,H1N1,Human,pandemic-founding,1,0
AHY84532,2009,H1N1,Human,pandemic-founding,1,0
AHY84455,2009,H1N1,Human,pandemic-founding,1,0
AHY84576,2009,H1N1,Human,pandemic-founding,1,0
AHY84477,2009,H1N1,Human,pandemic-founding,1,0
AHY84664,2010,H1N1,Human,pandemic-founding,1,0
AHY84587,2010,H1N1,Human,pandemic-founding,1,0
AHY84609,2010,H1N1,Human,pandemic-founding,1,0
AHY84510,2010,H1N1,Human,pandemic-founding,1,0
AHY84466,2011,H1N1,Human,pandemic-founding,1,0
AHY84488,2011,H1N1,Human,pandemic-founding,1,0
AKS48054,2013,H1N1,Human,early-drift,2,1
ADB65926,2009,H1N1,Human,pandemic-founding,1,0
ACZ18239,2009,H1N1,Human,pandemic-founding,1,0
ADG59697,2009,H1N1,Human,pandemic-founding,1,0
AEG64762,1933,H1N1,Human,pre-pandemic,0,0
AOG29955,2010,H1N1,Human,pandemic-founding,1,0
AOG29953,2010,H1N1,Human,pandemic-founding,1,0
AJK02857,2008,H1N1,Human,pre-pandemic,0,0
AJK01564,2008,H1N1,Human,pre-pandemic,0,0
AGI52937,2010,H1N1,Human,pandemic-founding,1,0
AGL04866,2012,H1N1,Human,early-drift,2,1
AGV29067,2013,H1N1,Human,early-drift,2,1
ANE27712,2016,H1N1,Human,immune-escape,3,1
AGI53064,2010,H1N1,Human,pandemic-founding,1,0
AGK72378,2011,H1N1,Human,pandemic-founding,1,0
AGI54283,2010,H1N1,Human,pandemic-founding,1,0
AIM39792,2014,H1N1,Human,early-drift,2,1
AGK72989,2010,H1N1,Human,pandemic-founding,1,0
AGV29086,2013,H1N1,Human,early-drift,2,1
ACV67229,2009,H1N1,Human,pandemic-founding,1,0
AGV29173,2013,H1N1,Human,early-drift,2,1
AGK72828,2011,H1N1,Human,pandemic-founding,1,0
AHG26890,2013,H1N1,Human,early-drift,2,1
AKT07980,2013,H1N1,Human,early-drift,2,1
AGL04835,2012,H1N1,Human,early-drift,2,1
ANM91481,2016,H1N1,Human,immune-escape,3,1
AGL04447,2012,H1N1,Human,early-drift,2,1
ANE26764,2015,H1N1,Human,immune-escape,3,1
AGI52499,2009,H1N1,Human,pandemic-founding,1,0
AGI55357,2009,H1N1,Human,pandemic-founding,1,0
AGI54629,2009,H1N1,Human,pandemic-founding,1,0
AGI54471,2009,H1N1,Human,pandemic-founding,1,0
AKT08423,2013,H1N1,Human,early-drift,2,1
AOT87866,2016,H1N1,Human,immune-escape,3,1
AGI52562,2009,H1N1,Human,pandemic-founding,1,0
AHV83933,2014,H1N1,Human,early-drift,2,1
AHV83936,2013,H1N1,Human,early-drift,2,1
AHV83940,2013,H1N1,Human,early-drift,2,1
AOT88218,2016,H1N1,Human,immune-escape,3,1
AIC73839,2014,H1N1,Human,early-drift,2,1
AOT88548,2016,H1N1,Human,immune-escape,3,1
AGI52518,2009,H1N1,Human,pandemic-founding,1,0
AGI52603,2009,H1N1,Human,pandemic-founding,1,0
APF46494,2016,H1N1,Human,immune-escape,3,1
AGI54435,2009,H1N1,Human,pandemic-founding,1,0
APR73875,2016,H1N1,Human,immune-escape,3,1
AGI53484,2009,H1N1,Human,pandemic-founding,1,0
AGI53686,2009,H1N1,Human,pandemic-founding,1,0
AJE62473,2010,H1N1,Human,pandemic-founding,1,0
AJE62532,2013,H1N1,Human,early-drift,2,1
AJE62474,2010,H1N1,Human,pandemic-founding,1,0
AJE62511,2012,H1N1,Human,early-drift,2,1
AJK00936,2007,H1N1,Human,pre-pandemic,0,0
AJK01804,2008,H1N1,Human,pre-pandemic,0,0
AND61361,2015,H1N1,Human,immune-escape,3,1
AJK03617,2008,H1N1,Human,pre-pandemic,0,0
AGI55114,2010,H1N1,Human,pandemic-founding,1,0
AGL04882,2012,H1N1,Human,early-drift,2,1
ANM93560,2016,H1N1,Human,immune-escape,3,1
AGI53332,2009,H1N1,Human,pandemic-founding,1,0
AGI53237,2009,H1N1,Human,pandemic-founding,1,0
AGI52782,2009,H1N1,Human,pandemic-founding,1,0
ABW40048,2007,H1N1,Human,pre-pandemic,0,0
ABV30140,2007,H1N1,Human,pre-pandemic,0,0
ABV30283,2007,H1N1,Human,pre-pandemic,0,0
ABV30360,2007,H1N1,Human,pre-pandemic,0,0
ACD37507,2007,H1N1,Human,pre-pandemic,0,0
AFQ90532,1988,H1N1,Human,pre-pandemic,0,0
ACM90855,2008,H1N1,Human,pre-pandemic,0,0
ACH86201,2007,H1N1,Human,pre-pandemic,0,0
ADK21933,2009,H1N1,Human,pandemic-founding,1,0
ADK33981,2009,H1N1,Human,pandemic-founding,1,0
ADL32680,2009,H1N1,Human,pandemic-founding,1,0
ADM12961,2010,H1N1,Human,pandemic-founding,1,0
AFX96924,2009,H1N1,Human,pandemic-founding,1,0
AFX96768,2009,H1N1,Human,pandemic-founding,1,0
AFX96366,2009,H1N1,Human,pandemic-founding,1,0
AFX96778,2009,H1N1,Human,pandemic-founding,1,0
AFX96788,2009,H1N1,Human,pandemic-founding,1,0
AFX96498,2009,H1N1,Human,pandemic-founding,1,0
AFX96548,2009,H1N1,Human,pandemic-founding,1,0
AFX96608,2009,H1N1,Human,pandemic-founding,1,0
AFX96638,2009,H1N1,Human,pandemic-founding,1,0
AFX96688,2009,H1N1,Human,pandemic-founding,1,0
AFX96708,2009,H1N1,Human,pandemic-founding,1,0
AFX96748,2009,H1N1,Human,pandemic-founding,1,0
AFX96758,2009,H1N1,Human,pandemic-founding,1,0
AGI53175,2010,H1N1,Human,pandemic-founding,1,0
AKT08219,2014,H1N1,Human,early-drift,2,1
ACU44357,2009,H1N1,Human,pandemic-founding,1,0
AGL04827,2012,H1N1,Human,early-drift,2,1
AKT08062,2014,H1N1,Human,early-drift,2,1
ANM90799,2016,H1N1,Human,immune-escape,3,1
AGI52966,2009,H1N1,Human,pandemic-founding,1,0
AGI52989,2009,H1N1,Human,pandemic-founding,1,0
ANE26634,2015,H1N1,Human,immune-escape,3,1
ANE28031,2015,H1N1,Human,immune-escape,3,1
AOT92359,2016,H1N1,Human,immune-escape,3,1
ALH26463,2014,H1N1,Human,early-drift,2,1
ANM93263,2016,H1N1,Human,immune-escape,3,1
APF46436,2016,H1N1,Human,immune-escape,3,1
APQ44679,2016,H1N1,Human,immune-escape,3,1
AOT88339,2016,H1N1,Human,immune-escape,3,1
AOT92469,2016,H1N1,Human,immune-escape,3,1
AID48047,2014,H1N1,Human,early-drift,2,1
ACN32837,2007,H1N1,Human,pre-pandemic,0,0
ABW91493,2007,H1N1,Human,pre-pandemic,0,0
ABW40257,2007,H1N1,Human,pre-pandemic,0,0
ABY51138,2007,H1N1,Human,pre-pandemic,0,0
ABX58547,2007,H1N1,Human,pre-pandemic,0,0
ADV69067,2010,H1N1,Human,pandemic-founding,1,0
ACZ27800,2009,H1N1,Human,pandemic-founding,1,0
ADO14353,2009,H1N1,Human,pandemic-founding,1,0
CBA17655,2005,H1N1,Avian,pre-pandemic,0,0
AAA92280,1933,H1N1,Human,pre-pandemic,0,0
ABF82863,2001,H1N1,Human,pre-pandemic,0,0
ABJ09184,2005,H1N1,Human,pre-pandemic,0,0
ABI22109,2005,H1N1,Human,pre-pandemic,0,0
ABF82874,2001,H1N1,Human,pre-pandemic,0,0
ABO32678,2005,H1N1,Human,pre-pandemic,0,0
ABG26945,2001,H1N1,Human,pre-pandemic,0,0
ABJ09151,2001,H1N1,Human,pre-pandemic,0,0
ADX98970,2009,H1N1,Human,pandemic-founding,1,0
ADM31528,2009,H1N1,Human,pandemic-founding,1,0
ADM31538,2009,H1N1,Human,pandemic-founding,1,0
ADM31548,2009,H1N1,Human,pandemic-founding,1,0
ADM31558,2009,H1N1,Human,pandemic-founding,1,0
ADM31588,2009,H1N1,Human,pandemic-founding,1,0
AHM98548,2011,H1N1,Human,pandemic-founding,1,0
AGB13640,2011,H1N1,Human,pandemic-founding,1,0
AGB13650,2011,H1N1,Human,pandemic-founding,1,0
AGB13140,2011,H1N1,Human,pandemic-founding,1,0
ACD47253,2008,H1N1,Human,pre-pandemic,0,0
AQS96938,2017,H1N1,Human,immune-escape,3,1
AGK72419,2011,H1N1,Human,pandemic-founding,1,0
AGV29204,2013,H1N1,Human,early-drift,2,1
AIM39664,2014,H1N1,Human,early-drift,2,1
AQS97160,2017,H1N1,Human,immune-escape,3,1
AIM39653,2014,H1N1,Human,early-drift,2,1
AIM39660,2014,H1N1,Human,early-drift,2,1
AGK73228,2011,H1N1,Human,pandemic-founding,1,0
ALG00506,2013,H1N1,Human,early-drift,2,1
AQS97171,2017,H1N1,Human,immune-escape,3,1
ACM51263,2008,H1N1,Human,pre-pandemic,0,0
ACR18991,2009,H1N1,Human,pandemic-founding,1,0
ALH26756,2015,H1N1,Human,immune-escape,3,1
ANM87764,2016,H1N1,Human,immune-escape,3,1
AGL04599,2012,H1N1,Human,early-drift,2,1
ANM90733,2016,H1N1,Human,immune-escape,3,1
ALH26681,2015,H1N1,Human,immune-escape,3,1
ACA33733,2007,H1N1,Human,pre-pandemic,0,0
ANM88709,2016,H1N1,Human,immune-escape,3,1
ACA33725,2007,H1N1,Human,pre-pandemic,0,0
ACA33807,2007,H1N1,Human,pre-pandemic,0,0
ACU78205,2009,H1N1,Human,pandemic-founding,1,0
AGL04654,2012,H1N1,Human,early-drift,2,1
AHE38024,2013,H1N1,Human,early-drift,2,1
AIC73841,2014,H1N1,Human,early-drift,2,1
ANM92812,2016,H1N1,Human,immune-escape,3,1
AGL04963,2012,H1N1,Human,early-drift,2,1
ANM92999,2016,H1N1,Human,immune-escape,3,1
AGI55134,2009,H1N1,Human,pandemic-founding,1,0
APF45834,2016,H1N1,Human,immune-escape,3,1
APG55993,2016,H1N1,Human,immune-escape,3,1
APG55994,2016,H1N1,Human,immune-escape,3,1
